CompanyCode,Term,Miles,FromMiles,ToMiles,Coverage,State,Class,PlanDeduct,Deduct0,Deduct50,Deduct100,Deduct200,Deduct250,Deduct500,Markup,New/Used,MaxYears,SurchargeCode,PlanCode,RateCardCode,ClassListCode,MinYear,IncScCode,IncScAmt
,12,20000,60001,70000,Powertrain Plus Used,,F,100,3426.82,2663.46,2193.0,,,,,,9,,,,,0,,
,12,20000,60001,70000,Powertrain Plus Used,,G,100,5424.03,4234.13,3503.74,2284.52,,,,,9,,,,,0,,
,12,20000,60001,70000,Powertrain Plus Used,,H,100,8133.37,6366.83,5279.43,3468.94,,,,,9,,,,,0,,
,12,20000,60001,70000,Powertrain Plus Used,,D,0,1994.62,,,,,,,,15,,,,,10,,
,12,20000,60001,70000,Powertrain Plus Used,,E,100,2989.88,2320.26,1906.54,,,,,,15,,,,,10,,
,12,20000,60001,70000,Powertrain Plus Used,,F,100,3852.08,2998.11,2471.8,,,,,,15,,,,,10,,
,12,20000,60001,70000,Powertrain Plus Used,,G,100,6086.37,4755.21,3938.11,2574.19,,,,,15,,,,,10,,
,12,20000,60001,70000,Powertrain Plus Used,,H,100,9117.29,7141.03,5924.58,3899.19,,,,,15,,,,,10,,
,12,20000,70001,80000,Powertrain Plus Used,,C,0,1684.09,,,,,,,,9,,,,,0,,
,12,20000,70001,80000,Powertrain Plus Used,,D,0,2084.98,1607.2,,,,,,,9,,,,,0,,
,12,20000,70001,80000,Powertrain Plus Used,,E,100,3122.95,2423.64,1993.44,,,,,,9,,,,,0,,
,12,20000,70001,80000,Powertrain Plus Used,,F,100,4021.79,3130.28,2582.91,1671.23,,,,,9,,,,,0,,
,12,20000,70001,80000,Powertrain Plus Used,,G,100,6350.33,4964.57,4109.66,2689.08,,,,,9,,,,,0,,
,12,20000,70001,80000,Powertrain Plus Used,,H,100,9510.01,7450.57,6181.9,4071.2,,,,,9,,,,,0,,
,12,20000,70001,80000,Powertrain Plus Used,,C,0,1902.46,,,,,,,,15,,,,,10,,
,12,20000,70001,80000,Powertrain Plus Used,,D,0,2350.97,1816.46,,,,,,,15,,,,,10,,
,12,20000,70001,80000,Powertrain Plus Used,,E,100,3512.11,2729.82,2248.56,,,,,,15,,,,,10,,
,12,20000,70001,80000,Powertrain Plus Used,,F,100,4517.65,3520.31,2908.0,1888.12,,,,,15,,,,,10,,
,12,20000,70001,80000,Powertrain Plus Used,,G,100,7122.6,5572.34,4615.94,3026.74,,,,,15,,,,,10,,
,12,20000,70001,80000,Powertrain Plus Used,,H,100,10657.32,8353.41,6934.19,4572.94,,,,,15,,,,,10,,
,12,20000,80001,90000,Powertrain Plus Used,,C,0,1933.03,1488.19,,,,,,,9,,,,,0,,
,12,20000,80001,90000,Powertrain Plus Used,,D,100,2388.86,1846.99,1513.84,,,,,,9,,,,,0,,
,12,20000,80001,90000,Powertrain Plus Used,,E,100,3567.77,2773.3,2286.34,,,,,,9,,,,,0,,
,12,20000,80001,90000,Powertrain Plus Used,,F,100,4587.46,3576.94,2954.54,1918.4,,,,,9,,,,,0,,
,12,20000,80001,90000,Powertrain Plus Used,,G,100,7232.71,5658.36,4688.11,3075.34,,,,,9,,,,,0,,
,12,20000,80001,90000,Powertrain Plus Used,,H,100,10820.74,8481.18,7042.33,4644.2,,,,,9,,,,,0,,
,12,20000,80001,90000,Powertrain Plus Used,,C,0,2180.97,1683.34,,,,,,,15,,,,,10,,
,12,20000,80001,90000,Powertrain Plus Used,,D,100,2690.91,2084.72,1712.02,,,,,,15,,,,,10,,
,12,20000,80001,90000,Powertrain Plus Used,,E,100,4009.77,3120.97,2576.22,,,,,,15,,,,,10,,
,12,20000,80001,90000,Powertrain Plus Used,,F,100,5150.47,4020.02,3323.74,2164.6,,,,,15,,,,,10,,
,12,20000,80001,90000,Powertrain Plus Used,,G,100,8109.72,6348.51,5263.1,3458.86,,,,,15,,,,,10,,
,12,20000,80001,90000,Powertrain Plus Used,,H,100,12123.64,9506.38,7896.74,5213.95,,,,,15,,,,,10,,
,12,20000,90001,100000,Powertrain Plus Used,,B,0,1568.75,,,,,,,,9,,,,,0,,
,12,20000,90001,100000,Powertrain Plus Used,,C,0,2042.87,1574.23,,,,,,,9,,,,,0,,
,12,20000,90001,100000,Powertrain Plus Used,,D,100,2522.51,1951.37,1599.87,,,,,,9,,,,,0,,
,12,20000,90001,100000,Powertrain Plus Used,,E,100,3763.67,2927.07,2414.51,1557.75,,,,,9,,,,,0,,
,12,20000,90001,100000,Powertrain Plus Used,,F,100,4834.56,3772.8,3117.46,2028.23,,,,,9,,,,,0,,
,12,20000,90001,100000,Powertrain Plus Used,,G,100,7618.97,5960.42,4942.59,3245.59,,,,,9,,,,,0,,
,12,20000,90001,100000,Powertrain Plus Used,,H,100,11393.7,8931.52,7417.6,4896.81,,,,,9,,,,,0,,
,12,20000,90001,100000,Powertrain Plus Used,,B,0,1773.44,,,,,,,,15,,,,,10,,
,12,20000,90001,100000,Powertrain Plus Used,,C,0,2303.85,1779.58,,,,,,,15,,,,,10,,
,12,20000,90001,100000,Powertrain Plus Used,,D,100,2840.38,2201.45,1808.26,,,,,,15,,,,,10,,
,12,20000,90001,100000,Powertrain Plus Used,,E,100,4228.89,3293.0,2719.58,1761.15,,,,,15,,,,,10,,
,12,20000,90001,100000,Powertrain Plus Used,,F,100,5426.93,4239.14,3505.97,2287.49,,,,,15,,,,,10,,
,12,20000,90001,100000,Powertrain Plus Used,,G,100,8541.83,6686.4,5547.74,3649.34,,,,,15,,,,,10,,
,12,20000,90001,100000,Powertrain Plus Used,,H,100,12764.63,10010.15,8316.55,5496.57,,,,,15,,,,,10,,
,12,20000,100001,110000,Powertrain Plus Used,,B,0,1799.84,,,,,,,,15,,,,,0,,
,12,20000,100001,110000,Powertrain Plus Used,,C,0,2337.48,1806.05,,,,,,,15,,,,,0,,
,12,20000,100001,110000,Powertrain Plus Used,,D,100,2881.39,2233.7,1835.12,,,,,,15,,,,,0,,
,12,20000,100001,110000,Powertrain Plus Used,,E,100,4288.87,3340.16,2758.9,1787.37,,,,,15,,,,,0,,
,12,20000,100001,110000,Powertrain Plus Used,,F,100,5503.27,4299.25,3556.07,2320.88,,,,,15,,,,,0,,
,12,20000,100001,110000,Powertrain Plus Used,,G,100,8660.78,6780.0,5625.77,3701.39,,,,,15,,,,,0,,
,12,20000,100001,110000,Powertrain Plus Used,,H,100,12941.36,10149.21,8432.42,5573.86,,,,,15,,,,,0,,
,12,20000,110001,120000,Powertrain Plus Used,,B,0,2030.91,,,,,,,,15,,,,,0,,
,12,20000,110001,120000,Powertrain Plus Used,,C,0,2632.14,2037.88,,,,,,,15,,,,,0,,
,12,20000,110001,120000,Powertrain Plus Used,,D,100,3240.29,2516.06,2070.36,,,,,,15,,,,,0,,
,12,20000,110001,120000,Powertrain Plus Used,,E,100,4814.06,3753.26,3103.31,2016.97,,,,,15,,,,,0,,
,12,20000,110001,120000,Powertrain Plus Used,,F,100,6171.97,4825.68,3994.66,2613.52,,,,,15,,,,,0,,
,12,20000,110001,120000,Powertrain Plus Used,,G,100,9702.6,7599.55,6308.95,4157.13,,,,,15,,,,,0,,
,12,20000,110001,120000,Powertrain Plus Used,,H,100,14488.97,11366.9,9447.26,6250.92,,,,,15,,,,,0,,
,12,20000,120001,130000,Powertrain Plus Used,,B,0,2261.98,,,,,,,,15,,,,,0,,
,12,20000,120001,130000,Powertrain Plus Used,,C,0,2926.72,2269.67,,,,,,,15,,,,,0,,
,12,20000,120001,130000,Powertrain Plus Used,,D,100,3599.15,2798.4,2305.6,,,,,,15,,,,,0,,
,12,20000,120001,130000,Powertrain Plus Used,,E,100,5339.25,4166.37,3447.73,2246.57,,,,,15,,,,,0,,
,12,20000,120001,130000,Powertrain Plus Used,,F,100,6840.69,5352.11,4433.26,2906.18,,,,,15,,,,,0,,
,12,20000,120001,130000,Powertrain Plus Used,,G,100,10744.39,8419.09,6992.08,4612.94,,,,,15,,,,,0,,
,12,20000,120001,130000,Powertrain Plus Used,,H,100,16036.57,12584.58,10462.06,6927.92,,,,,15,,,,,0,,
,12,20000,130001,140000,Powertrain Plus Used,,B,0,2493.07,,,,,,,,15,,,,,0,,
,12,20000,130001,140000,Powertrain Plus Used,,C,0,3221.32,2501.48,,,,,,,15,,,,,0,,
,12,20000,130001,140000,Powertrain Plus Used,,D,100,3958.02,3080.74,2540.85,,,,,,15,,,,,0,,
,12,20000,130001,140000,Powertrain Plus Used,,E,100,5864.45,4579.44,3792.11,2476.2,,,,,15,,,,,0,,
,12,20000,130001,140000,Powertrain Plus Used,,F,100,7509.37,5878.52,4871.88,3198.82,,,,,15,,,,,0,,
,12,20000,130001,140000,Powertrain Plus Used,,G,100,11786.21,9238.66,7675.28,5068.7,,,,,15,,,,,0,,
,12,20000,130001,140000,Powertrain Plus Used,,H,100,17584.2,13802.26,11476.91,7604.98,,,,,15,,,,,0,,
,12,20000,140001,150000,Powertrain Plus Used,,B,0,2724.15,,,,,,,,15,,,,,0,,
,12,20000,140001,150000,Powertrain Plus Used,,C,0,3515.93,2733.31,,,,,,,15,,,,,0,,
,12,20000,140001,150000,Powertrain Plus Used,,D,100,4316.91,3363.08,2776.11,,,,,,15,,,,,0,,
,12,20000,140001,150000,Powertrain Plus Used,,E,100,6389.64,4992.54,4136.54,2705.77,,,,,15,,,,,0,,
,12,20000,140001,150000,Powertrain Plus Used,,F,100,8178.08,6404.97,5310.47,3491.48,,,,,15,,,,,0,,
,12,20000,140001,150000,Powertrain Plus Used,,G,100,12828.0,10058.21,8358.45,5524.49,,,,,15,,,,,0,,
,12,20000,140001,150000,Powertrain Plus Used,,H,100,19131.83,15019.95,12491.68,8282.0,,,,,15,,,,,0,,
,24,20000,10000,60000,Powertrain Plus Used,,D,0,1709.72,,,,,,,,9,,,,,0,,
,24,20000,10000,60000,Powertrain Plus Used,,E,100,2573.76,1991.6,1634.63,,,,,,9,,,,,0,,
,24,20000,10000,60000,Powertrain Plus Used,,F,100,3320.67,2581.09,2123.43,,,,,,9,,,,,0,,
,24,20000,10000,60000,Powertrain Plus Used,,G,100,5261.14,4105.99,3395.71,2213.12,,,,,9,,,,,0,,
,24,20000,10000,60000,Powertrain Plus Used,,H,100,7889.91,6176.44,5120.14,3362.74,,,,,9,,,,,0,,
,24,20000,10000,60000,Powertrain Plus Used,,D,0,1931.11,,,,,,,,15,,,,,10,,
,24,20000,10000,60000,Powertrain Plus Used,,E,100,2897.75,2246.5,1847.17,,,,,,15,,,,,10,,
,24,20000,10000,60000,Powertrain Plus Used,,F,100,3733.3,2905.94,2393.98,,,,,,15,,,,,10,,
,24,20000,10000,60000,Powertrain Plus Used,,G,100,5904.09,4611.86,3817.27,2494.34,,,,,15,,,,,10,,
,24,20000,10000,60000,Powertrain Plus Used,,H,100,8844.92,6928.06,5746.42,3780.4,,,,,15,,,,,10,,
,24,20000,60001,70000,Powertrain Plus Used,,C,0,1795.74,,,,,,,,9,,,,,0,,
,24,20000,60001,70000,Powertrain Plus Used,,D,0,2222.28,1715.2,,,,,,,9,,,,,0,,
,24,20000,60001,70000,Powertrain Plus Used,,E,100,3322.49,2581.09,2125.25,,,,,,9,,,,,0,,
,24,20000,60001,70000,Powertrain Plus Used,,F,100,4276.23,3331.63,2749.5,1782.94,,,,,9,,,,,0,,
,24,20000,60001,70000,Powertrain Plus Used,,G,100,6747.6,5275.75,4371.44,2863.0,,,,,9,,,,,0,,
,24,20000,60001,70000,Powertrain Plus Used,,H,100,10099.44,7913.68,6568.19,4329.32,,,,,9,,,,,0,,
,24,20000,60001,70000,Powertrain Plus Used,,C,0,2027.4,,,,,,,,15,,,,,10,,
,24,20000,60001,70000,Powertrain Plus Used,,D,0,2504.55,1937.29,,,,,,,15,,,,,10,,
,24,20000,60001,70000,Powertrain Plus Used,,E,100,3735.34,2905.94,2396.01,,,,,,15,,,,,10,,
,24,20000,60001,70000,Powertrain Plus Used,,F,100,4802.33,3745.57,3094.35,2013.04,,,,,15,,,,,10,,
,24,20000,60001,70000,Powertrain Plus Used,,G,100,7566.99,5920.49,4908.81,3221.32,,,,,15,,,,,10,,
,24,20000,60001,70000,Powertrain Plus Used,,H,100,11316.77,8871.56,7366.32,4861.71,,,,,15,,,,,10,,
,24,20000,70001,80000,Powertrain Plus Used,,B,0,1631.0,,,,,,,,9,,,,,0,,
,24,20000,70001,80000,Powertrain Plus Used,,C,0,2119.77,1634.63,,,,,,,9,,,,,0,,
,24,20000,70001,80000,Powertrain Plus Used,,D,100,2617.72,2026.4,1662.11,,,,,,9,,,,,0,,
,24,20000,70001,80000,Powertrain Plus Used,,E,100,3900.96,3036.92,2504.2,1618.18,,,,,9,,,,,0,,
,24,20000,70001,80000,Powertrain Plus Used,,F,100,5012.15,3910.12,3232.8,2105.12,,,,,9,,,,,0,,
,24,20000,70001,80000,Powertrain Plus Used,,G,100,7893.55,6178.26,5122.0,3364.6,,,,,9,,,,,0,,
,24,20000,70001,80000,Powertrain Plus Used,,H,100,11801.94,9253.71,7684.88,5074.4,,,,,9,,,,,0,,
,24,20000,70001,80000,Powertrain Plus Used,,B,0,1843.08,,,,,,,,15,,,,,10,,
,24,20000,70001,80000,Powertrain Plus Used,,C,0,2389.86,1847.17,,,,,,,15,,,,,10,,
,24,20000,70001,80000,Powertrain Plus Used,,D,100,2946.9,2285.43,1877.89,,,,,,15,,,,,10,,
,24,20000,70001,80000,Powertrain Plus Used,,E,100,4382.51,3415.88,2819.94,1828.75,,,,,15,,,,,10,,
,24,20000,70001,80000,Powertrain Plus Used,,F,100,5625.59,4392.72,3634.99,2373.49,,,,,15,,,,,10,,
,24,20000,70001,80000,Powertrain Plus Used,,G,100,8849.0,6930.12,5748.48,3782.46,,,,,15,,,,,10,,
,24,20000,70001,80000,Powertrain Plus Used,,H,100,13221.34,10370.61,8615.55,5695.2,,,,,15,,,,,10,,
,24,20000,80001,90000,Powertrain Plus Used,,B,0,1872.63,,,,,,,,9,,,,,0,,
,24,20000,80001,90000,Powertrain Plus Used,,C,100,2429.15,1878.12,1539.46,,,,,,9,,,,,0,,
,24,20000,80001,90000,Powertrain Plus Used,,D,100,2992.96,2321.15,1909.24,,,,,,9,,,,,0,,
,24,20000,80001,90000,Powertrain Plus Used,,E,100,4450.15,3468.94,2864.82,1859.83,,,,,9,,,,,0,,
,24,20000,80001,90000,Powertrain Plus Used,,F,100,5711.44,4461.14,3692.26,2410.83,,,,,9,,,,,0,,
,24,20000,80001,90000,Powertrain Plus Used,,G,100,8984.61,7036.84,5837.77,3842.38,,,,,9,,,,,0,,
,24,20000,80001,90000,Powertrain Plus Used,,H,100,13423.88,10529.66,8748.46,5782.86,,,,,9,,,,,0,,
,24,20000,80001,90000,Powertrain Plus Used,,B,0,2113.41,,,,,,,,15,,,,,10,,
,24,20000,80001,90000,Powertrain Plus Used,,C,100,2735.98,2119.52,1740.71,,,,,,15,,,,,10,,
,24,20000,80001,90000,Powertrain Plus Used,,D,100,3366.75,2615.15,2154.35,,,,,,15,,,,,10,,
,24,20000,80001,90000,Powertrain Plus Used,,E,100,4996.87,3899.19,3223.38,2099.07,,,,,15,,,,,10,,
,24,20000,80001,90000,Powertrain Plus Used,,F,100,6407.89,5009.13,4149.02,2715.5,,,,,15,,,,,10,,
,24,20000,80001,90000,Powertrain Plus Used,,G,100,10069.58,7890.58,6549.2,4316.95,,,,,15,,,,,10,,
,24,20000,80001,90000,Powertrain Plus Used,,H,100,15035.79,11798.0,9805.4,6487.77,,,,,15,,,,,10,,
,24,20000,90001,100000,Powertrain Plus Used,,B,0,1978.8,1522.97,,,,,,,9,,,,,0,,
,24,20000,90001,100000,Powertrain Plus Used,,C,100,2562.78,1984.29,1627.33,,,,,,9,,,,,0,,
,24,20000,90001,100000,Powertrain Plus Used,,D,100,3157.72,2451.11,2015.4,,,,,,9,,,,,0,,
,24,20000,90001,100000,Powertrain Plus Used,,E,100,4691.78,3657.49,3024.11,1964.15,,,,,9,,,,,0,,
,24,20000,90001,100000,Powertrain Plus Used,,F,100,6017.17,4702.78,3891.81,2546.31,,,,,9,,,,,0,,
,24,20000,90001,100000,Powertrain Plus Used,,G,100,9460.56,7410.26,6150.79,4051.08,,,,,9,,,,,0,,
,24,20000,90001,100000,Powertrain Plus Used,,H,100,14130.51,11084.34,9211.6,6092.21,,,,,9,,,,,0,,
,24,20000,90001,100000,Powertrain Plus Used,,B,0,2232.18,1722.25,,,,,,,15,,,,,10,,
,24,20000,90001,100000,Powertrain Plus Used,,C,100,2885.46,2238.29,1838.97,,,,,,15,,,,,10,,
,24,20000,90001,100000,Powertrain Plus Used,,D,100,3551.05,2760.54,2273.12,,,,,,15,,,,,10,,
,24,20000,90001,100000,Powertrain Plus Used,,E,100,5267.2,4110.12,3401.55,2215.8,,,,,15,,,,,10,,
,24,20000,90001,100000,Powertrain Plus Used,,F,100,6749.9,5279.47,4372.26,2867.04,,,,,15,,,,,10,,
,24,20000,90001,100000,Powertrain Plus Used,,G,100,10602.03,8308.35,6899.38,4550.42,,,,,15,,,,,10,,
,24,20000,90001,100000,Powertrain Plus Used,,H,100,15826.29,12418.54,10323.51,6833.84,,,,,15,,,,,10,,
,24,20000,100001,110000,Powertrain Plus Used,,B,0,2264.85,1747.92,,,,,,,15,,,,,0,,
,24,20000,100001,110000,Powertrain Plus Used,,C,100,2927.04,2271.08,1866.24,,,,,,15,,,,,0,,
,24,20000,100001,110000,Powertrain Plus Used,,D,100,3601.74,2800.42,2306.37,,,,,,15,,,,,0,,
,24,20000,100001,110000,Powertrain Plus Used,,E,100,5341.36,4168.44,3450.2,2248.25,,,,,15,,,,,0,,
,24,20000,100001,110000,Powertrain Plus Used,,F,100,6844.33,5353.8,4434.19,2908.37,,,,,15,,,,,0,,
,24,20000,100001,110000,Powertrain Plus Used,,G,100,10749.18,8424.12,6995.88,4614.78,,,,,15,,,,,0,,
,24,20000,100001,110000,Powertrain Plus Used,,H,100,16044.85,12590.51,10466.85,6929.46,,,,,15,,,,,0,,
,24,20000,110001,120000,Powertrain Plus Used,,B,0,2550.85,1972.86,,,,,,,15,,,,,0,,
,24,20000,110001,120000,Powertrain Plus Used,,C,100,3291.37,2557.85,2105.17,,,,,,15,,,,,0,,
,24,20000,110001,120000,Powertrain Plus Used,,D,100,4045.71,3149.75,2597.29,,,,,,15,,,,,0,,
,24,20000,110001,120000,Powertrain Plus Used,,E,100,5990.92,4679.44,3876.3,2532.29,,,,,15,,,,,0,,
,24,20000,110001,120000,Powertrain Plus Used,,F,100,7671.49,6004.85,4976.57,3270.44,,,,,15,,,,,0,,
,24,20000,110001,120000,Powertrain Plus Used,,G,100,12037.75,9437.97,7840.96,5178.5,,,,,15,,,,,0,,
,24,20000,110001,120000,Powertrain Plus Used,,H,100,17959.2,14096.66,11722.04,7766.67,,,,,15,,,,,0,,
,24,20000,120001,130000,Powertrain Plus Used,,B,0,2836.89,2197.81,,,,,,,15,,,,,0,,
,24,20000,120001,130000,Powertrain Plus Used,,C,100,3655.6,2844.58,2344.12,,,,,,15,,,,,0,,
,24,20000,120001,130000,Powertrain Plus Used,,D,100,4489.75,3499.03,2888.23,,,,,,15,,,,,0,,
,24,20000,120001,130000,Powertrain Plus Used,,E,100,6640.49,5190.39,4302.37,2816.36,,,,,15,,,,,0,,
,24,20000,120001,130000,Powertrain Plus Used,,F,100,8498.66,6655.9,5518.91,3632.51,,,,,15,,,,,0,,
,24,20000,120001,130000,Powertrain Plus Used,,G,100,13326.31,10451.8,8686.0,5742.2,,,,,15,,,,,0,,
,24,20000,120001,130000,Powertrain Plus Used,,H,100,19873.54,15602.84,12977.26,8603.88,,,,,15,,,,,0,,
,24,20000,130001,140000,Powertrain Plus Used,,B,0,3122.91,2422.76,,,,,,,15,,,,,0,,
,24,20000,130001,140000,Powertrain Plus Used,,C,100,4019.89,3131.34,2583.02,,,,,,15,,,,,0,,
,24,20000,130001,140000,Powertrain Plus Used,,D,100,4933.73,3848.37,3179.15,,,,,,15,,,,,0,,
,24,20000,130001,140000,Powertrain Plus Used,,E,100,7290.04,5701.37,4728.49,3100.4,,,,,15,,,,,0,,
,24,20000,130001,140000,Powertrain Plus Used,,F,100,9325.84,7306.91,6061.29,3994.57,,,,,15,,,,,0,,
,24,20000,130001,140000,Powertrain Plus Used,,G,100,14614.88,11465.63,9531.09,6305.89,,,,,15,,,,,0,,
,24,20000,130001,140000,Powertrain Plus Used,,H,100,21787.89,17108.99,14232.5,9441.12,,,,,15,,,,,0,,
,24,20000,140001,150000,Powertrain Plus Used,,B,0,3408.94,2647.73,,,,,,,15,,,,,0,,
,24,20000,140001,150000,Powertrain Plus Used,,C,100,4384.17,3418.11,2821.97,,,,,,15,,,,,0,,
,24,20000,140001,150000,Powertrain Plus Used,,D,100,5377.75,4197.67,3470.09,,,,,,15,,,,,0,,
,24,20000,140001,150000,Powertrain Plus Used,,E,100,7939.6,6212.34,5154.56,3384.49,,,,,15,,,,,0,,
,24,20000,140001,150000,Powertrain Plus Used,,F,100,10152.98,7957.96,6603.66,4356.65,,,,,15,,,,,0,,
,24,20000,140001,150000,Powertrain Plus Used,,G,100,15903.5,12479.49,10376.17,6869.63,,,,,15,,,,,0,,
,24,20000,140001,150000,Powertrain Plus Used,,H,100,23702.25,18615.15,15487.71,10278.34,,,,,15,,,,,0,,
,24,30000,10000,60000,Powertrain Plus Used,,C,0,1775.61,,,,,,,,9,,,,,0,,
,24,30000,10000,60000,Powertrain Plus Used,,D,0,2196.65,1695.06,,,,,,,9,,,,,0,,
,24,30000,10000,60000,Powertrain Plus Used,,E,100,3285.86,2551.8,2101.45,,,,,,9,,,,,0,,
,24,30000,10000,60000,Powertrain Plus Used,,F,100,4228.66,3293.2,2718.37,1760.96,,,,,9,,,,,0,,
,24,30000,10000,60000,Powertrain Plus Used,,G,100,6672.51,5217.17,4322.0,2831.88,,,,,9,,,,,0,,
,24,30000,10000,60000,Powertrain Plus Used,,H,100,9989.61,7827.66,6496.77,4281.72,,,,,9,,,,,0,,
,24,30000,10000,60000,Powertrain Plus Used,,C,0,2004.86,,,,,,,,15,,,,,10,,
,24,30000,10000,60000,Powertrain Plus Used,,D,0,2475.86,1914.78,,,,,,,15,,,,,10,,
,24,30000,10000,60000,Powertrain Plus Used,,E,100,3694.41,2873.18,2369.39,,,,,,15,,,,,10,,
,24,30000,10000,60000,Powertrain Plus Used,,F,100,4749.08,3702.59,3059.54,1988.48,,,,,15,,,,,10,,
,24,30000,10000,60000,Powertrain Plus Used,,G,100,7483.05,5854.94,4853.52,3186.51,,,,,15,,,,,10,,
,24,30000,10000,60000,Powertrain Plus Used,,H,100,11193.86,8775.28,7286.43,4808.46,,,,,15,,,,,10,,
,24,30000,60001,70000,Powertrain Plus Used,,B,0,1775.61,,,,,,,,9,,,,,0,,
,24,30000,60001,70000,Powertrain Plus Used,,C,0,2306.48,1781.09,,,,,,,9,,,,,0,,
,24,30000,60001,70000,Powertrain Plus Used,,D,100,2842.84,2203.97,1810.37,,,,,,9,,,,,0,,
,24,30000,60001,70000,Powertrain Plus Used,,E,100,4230.49,3295.03,2725.68,1762.78,,,,,9,,,,,0,,
,24,30000,60001,70000,Powertrain Plus Used,,F,100,5431.38,4241.45,3507.37,2288.19,,,,,9,,,,,0,,
,24,30000,60001,70000,Powertrain Plus Used,,G,100,8547.07,6692.67,5552.18,3650.18,,,,,9,,,,,0,,
,24,30000,60001,70000,Powertrain Plus Used,,H,100,12774.0,10018.9,8321.92,5499.09,,,,,9,,,,,0,,
,24,30000,60001,70000,Powertrain Plus Used,,B,0,2004.86,,,,,,,,15,,,,,10,,
,24,30000,60001,70000,Powertrain Plus Used,,C,0,2598.72,2011.0,,,,,,,15,,,,,10,,
,24,30000,60001,70000,Powertrain Plus Used,,D,100,3198.79,2484.07,2043.77,,,,,,15,,,,,10,,
,24,30000,60001,70000,Powertrain Plus Used,,E,100,4751.11,3704.64,3067.74,1990.54,,,,,15,,,,,10,,
,24,30000,60001,70000,Powertrain Plus Used,,F,100,6094.57,4763.43,3942.19,2578.28,,,,,15,,,,,10,,
,24,30000,60001,70000,Powertrain Plus Used,,G,100,9580.08,7505.57,6229.71,4101.92,,,,,15,,,,,10,,
,24,30000,60001,70000,Powertrain Plus Used,,H,100,14308.77,11226.64,9328.2,6170.33,,,,,15,,,,,10,,
,24,30000,70001,80000,Powertrain Plus Used,,B,0,2097.81,1616.33,,,,,,,9,,,,,0,,
,24,30000,70001,80000,Powertrain Plus Used,,C,100,2714.72,2103.27,1726.18,,,,,,9,,,,,0,,
,24,30000,70001,80000,Powertrain Plus Used,,D,100,3340.78,2595.74,2136.23,,,,,,9,,,,,0,,
,24,30000,70001,80000,Powertrain Plus Used,,E,100,4959.06,3868.0,3197.99,2081.31,,,,,9,,,,,0,,
,24,30000,70001,80000,Powertrain Plus Used,,F,100,6359.49,4970.06,4116.97,2694.57,,,,,9,,,,,0,,
,24,30000,70001,80000,Powertrain Plus Used,,G,100,9993.28,7829.48,6498.63,4283.57,,,,,9,,,,,0,,
,24,30000,70001,80000,Powertrain Plus Used,,H,100,14921.34,11706.75,9729.67,6438.2,,,,,9,,,,,0,,
,24,30000,70001,80000,Powertrain Plus Used,,B,0,2365.3,1826.69,,,,,,,15,,,,,10,,
,24,30000,70001,80000,Powertrain Plus Used,,C,100,3055.42,2371.43,1949.56,,,,,,15,,,,,10,,
,24,30000,70001,80000,Powertrain Plus Used,,D,100,3755.83,2922.33,2408.32,,,,,,15,,,,,10,,
,24,30000,70001,80000,Powertrain Plus Used,,E,100,5566.18,4345.63,3596.09,2346.85,,,,,15,,,,,10,,
,24,30000,70001,80000,Powertrain Plus Used,,F,100,7132.83,5578.48,4624.17,3032.91,,,,,15,,,,,10,,
,24,30000,70001,80000,Powertrain Plus Used,,G,100,11197.96,8777.34,7288.49,4810.52,,,,,15,,,,,10,,
,24,30000,70001,80000,Powertrain Plus Used,,H,100,16710.97,13114.84,10903.08,7220.91,,,,,15,,,,,10,,
,24,30000,80001,90000,Powertrain Plus Used,,A,0,1682.25,,,,,,,,9,,,,,0,,
,24,30000,80001,90000,Powertrain Plus Used,,B,100,2401.68,1856.17,1522.97,,,,,,9,,,,,0,,
,24,30000,80001,90000,Powertrain Plus Used,,C,100,3102.81,2409.02,1982.47,,,,,,9,,,,,0,,
,24,30000,80001,90000,Powertrain Plus Used,,D,100,3814.92,2967.34,2447.43,1579.73,,,,,9,,,,,0,,
,24,30000,80001,90000,Powertrain Plus Used,,E,100,5651.05,4415.37,3652.0,2385.22,,,,,9,,,,,0,,
,24,30000,80001,90000,Powertrain Plus Used,,F,100,7241.86,5665.7,4695.45,3080.83,,,,,9,,,,,0,,
,24,30000,80001,90000,Powertrain Plus Used,,G,100,11369.91,8913.22,7401.12,4885.83,,,,,9,,,,,0,,
,24,30000,80001,90000,Powertrain Plus Used,,H,100,16966.14,13317.71,11071.51,7331.56,,,,,9,,,,,0,,
,24,30000,80001,90000,Powertrain Plus Used,,A,0,1900.42,,,,,,,,15,,,,,10,,
,24,30000,80001,90000,Powertrain Plus Used,,B,100,2705.23,2094.96,1722.25,,,,,,15,,,,,10,,
,24,30000,80001,90000,Powertrain Plus Used,,C,100,3489.61,2713.44,2236.26,,,,,,15,,,,,10,,
,24,30000,80001,90000,Powertrain Plus Used,,D,100,4286.24,3338.06,2756.44,1785.75,,,,,15,,,,,10,,
,24,30000,80001,90000,Powertrain Plus Used,,E,100,6340.31,4957.94,4103.97,2686.82,,,,,15,,,,,10,,
,24,30000,80001,90000,Powertrain Plus Used,,F,100,8119.95,6356.68,5271.31,3465.04,,,,,15,,,,,10,,
,24,30000,80001,90000,Powertrain Plus Used,,G,100,12738.0,9989.71,8298.14,5484.28,,,,,15,,,,,10,,
